filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	calibration_strand_genome_template	calibration_strand_identity_template	calibration_strand_accuracy_template	calibration_strand_speed_bps_template
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_36_ch_4_strand.fast5	4948c79c-e77f-4579-8d1d-b245ff2f10d0	c658a0f770028f020749390debc1a174a1c83146	4	43.68825	1.51577	1159	True	0.15222	1159	1.36355	1159	614	9.357	-0.5263	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_36_ch_510_strand.fast5	54e91403-b59e-4b16-9d25-db2ed7ea47ff	c658a0f770028f020749390debc1a174a1c83146	510	57.81607	1.90671	1268	True	0.33665	1268	1.57005	1268	635	9.459	-0.5502	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_36_ch_59_strand.fast5	62ac9168-a90a-4cd2-8591-42c9c4f0b224	c658a0f770028f020749390debc1a174a1c83146	59	74.93974	1.63031	1258	True	0.09844	1258	1.53187	1258	595	7.197	-0.8839	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_36_ch_509_strand.fast5	94fd4931-8db8-43ab-b9cc-45f504c35578	c658a0f770028f020749390debc1a174a1c83146	509	76.72626	1.47161	1142	True	0.10906	1142	1.36255	1142	668	8.359	-0.7075	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_36_ch_492_strand.fast5	f30f7951-e196-4959-b5c5-bb2a25d5d281	c658a0f770028f020749390debc1a174a1c83146	492	71.66999	1.7827	1412	True	0.06723	1412	1.71547	1412	742	7.693	-0.8033	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_36_ch_91_strand.fast5	4f27f43f-76d2-400e-9026-ca4c5184ac3c	c658a0f770028f020749390debc1a174a1c83146	91	65.58948	2.10159	1725	True	0	1725	2.10159	1725	807	7.837	-1.0772	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_36_ch_94_strand.fast5	644449b2-8e2d-4b8e-8249-91206d2dd668	c658a0f770028f020749390debc1a174a1c83146	94	52.37118	1.91036	1433	True	0.15953	1433	1.75083	1433	751	7.034	-0.8504	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_110_strand.fast5	4108468e-e871-4a50-8ade-a93c36abcd08	c658a0f770028f020749390debc1a174a1c83146	110	61.11106	2.3501	1434	True	0.5825	1434	1.7676	1434	801	8.976	-0.5598	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_142_strand.fast5	5ead92d6-7807-4256-ad18-fa98fa289d56	c658a0f770028f020749390debc1a174a1c83146	142	58.2837	2.05744	1632	True	0.05594	1632	2.00149	1632	823	7.434	-0.7891	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_144_strand.fast5	5f173e20-4a90-40f0-98de-9556e7bd5b4e	c658a0f770028f020749390debc1a174a1c83146	144	73.78287	1.37932	1007	True	0.16252	1007	1.2168	1007	549	8.681	-0.7097	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_108_strand.fast5	5fb25048-f225-41d4-b04c-6d97191b3cad	c658a0f770028f020749390debc1a174a1c83146	108	75.44107	1.43526	1013	True	0.20618	1013	1.22908	1013	621	7.435	-0.7703	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_105_strand.fast5	d7a8ad2b-a793-4031-8385-751cb763dcc2	c658a0f770028f020749390debc1a174a1c83146	105	93.08699	1.90239	1550	True	0	1550	1.90239	1550	670	8.202	-0.9372	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_172_strand.fast5	35f13ca6-b861-4b8d-b053-52909e83e4e4	c658a0f770028f020749390debc1a174a1c83146	172	61.56242	4.02872	3123	True	0.20203	3123	3.82669	3123	1694	9.059	-0.5661	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_197_strand.fast5	588e3be5-f247-4943-8f0e-a9262d7b3b52	c658a0f770028f020749390debc1a174a1c83146	197	54.33333	1.76942	1341	True	0.23987	1341	1.52955	1341	868	7.072	-0.9095	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_207_strand.fast5	86304e45-4234-4d83-b9eb-10040e483813	c658a0f770028f020749390debc1a174a1c83146	207	53.32055	1.41617	1153	True	0.00896	1153	1.4072	1153	658	7.972	-0.758	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_280_strand.fast5	0b9cfd91-16e1-4b68-adc7-f780806434f1	c658a0f770028f020749390debc1a174a1c83146	280	90.65654	1.63131	1313	True	0	1313	1.63131	1313	611	7.153	-1.2593	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_256_strand.fast5	32a10b49-5092-40ed-96a1-6978ffaa6feb	c658a0f770028f020749390debc1a174a1c83146	256	77.54814	1.98274	1553	True	0.0996	1553	1.88313	1553	763	7.748	-0.7431	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_226_strand.fast5	7ebb4bac-179a-46fa-a6e9-28ac91673c17	c658a0f770028f020749390debc1a174a1c83146	226	93.17264	1.12832	656	True	0.36637	656	0.76195	656	336	8.266	-0.6587	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_281_strand.fast5	8f1658f2-6c3e-4aed-80e3-bbbcb9b2e5de	c658a0f770028f020749390debc1a174a1c83146	281	56.30727	2.06989	1542	True	0.2178	1542	1.85209	1542	785	7.74	-0.8194	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_30_strand.fast5	9f5ecce3-c06e-4e07-a494-d514ed53b8df	c658a0f770028f020749390debc1a174a1c83146	30	73.84097	1.41335	818	True	0.40671	818	1.00664	818	439	7.684	-0.8033	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_333_strand.fast5	1818902f-6bb9-4f08-804d-6c3cb8402ae3	c658a0f770028f020749390debc1a174a1c83146	333	67.2251	1.47908	1145	True	0.11139	1145	1.3677	1145	650	7.612	-0.7716	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_344_strand.fast5	5ec279cb-cc72-48c5-9fc1-a19afc53bf71	c658a0f770028f020749390debc1a174a1c83146	344	50.93675	1.50764	1156	True	0.08981	1156	1.41783	1156	655	8.347	-0.6153	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_400_strand.fast5	63bda3eb-0445-4659-b22d-ae58c0a4b16e	c658a0f770028f020749390debc1a174a1c83146	400	71.61703	1.42098	1062	True	0.13214	1062	1.28884	1062	641	8.27	-0.6473	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_334_strand.fast5	b0976b87-c71e-486d-856b-a5ae888fcf71	c658a0f770028f020749390debc1a174a1c83146	334	51.70651	1.71614	1361	True	0.10458	1361	1.61155	1361	779	7.033	-0.8977	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_415_strand.fast5	b350c978-883a-4bba-b142-ef08618feaaa	c658a0f770028f020749390debc1a174a1c83146	415	62.45352	1.48755	1089	True	0.13114	1089	1.35641	1089	578	8.196	-0.6903	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_410_strand.fast5	f2169a36-3fb7-4b7d-b070-66e457e479b9	c658a0f770028f020749390debc1a174a1c83146	410	62.43924	1.07437	734	True	0.16982	734	0.90455	734	389	9.118	-0.524	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_342_strand.fast5	f82366f8-0cc9-406c-bad7-f738d2943215	c658a0f770028f020749390debc1a174a1c83146	342	94.40073	1.49419	1183	True	0.07404	1183	1.42015	1183	621	9.021	-0.5482	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_501_strand.fast5	5cd6aafb-2390-4aa5-9129-9fc90ce71475	c658a0f770028f020749390debc1a174a1c83146	501	90.34446	2.12533	1481	True	0.28735	1481	1.83798	1481	790	8.54	-0.6314	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_467_strand.fast5	75f6c2c4-db2f-4012-ad89-eda4e6d4f8ec	c658a0f770028f020749390debc1a174a1c83146	467	28.70219	1.05677	867	True	0.01527	867	1.0415	867	477	7.598	-0.8679	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_426_strand.fast5	7a4b8648-a0fd-487b-a712-ed7228ce175b	c658a0f770028f020749390debc1a174a1c83146	426	70.52258	1.03934	678	True	0.21896	678	0.82039	678	341	7.001	-0.8665	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_113_strand.fast5	14ab4fdb-5245-4a9c-861d-0fdfe4489f6e	c658a0f770028f020749390debc1a174a1c83146	113	51.08367	1.60707	1190	True	0.1587	1190	1.44837	1190	641	7.189	-0.8409	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_385_ch_474_strand.fast5	199a7879-76ad-4cd9-9e33-137d42af7fb5	c658a0f770028f020749390debc1a174a1c83146	474	31.33682	1.70501	1460	True	0.01677	1460	1.68825	1460	852	8.028	-0.8558	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_129_strand.fast5	3d798104-62b6-45f0-b5e5-3d3515e8a42a	c658a0f770028f020749390debc1a174a1c83146	129	37.84578	1.76079	1186	True	0.27988	1186	1.48091	1186	685	8.613	-0.6301	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_77_strand.fast5	53f42540-3e8a-4554-bbcb-ab8f43dbbff7	c658a0f770028f020749390debc1a174a1c83146	77	60.99867	1.61504	1273	True	0.09711	1273	1.51793	1273	747	7.629	-0.7862	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_5_strand.fast5	76423699-8636-49fb-a995-d73af90adbd9	c658a0f770028f020749390debc1a174a1c83146	5	53.10823	1.80279	1439	True	0.14226	1439	1.66052	1439	793	7.506	-0.8487	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_37_ch_9_strand.fast5	fff75ab4-394c-422d-b903-2ecb6a328d65	c658a0f770028f020749390debc1a174a1c83146	9	45.15837	1.2178	902	True	0.13214	902	1.08566	902	553	7.487	-0.7385	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_137_strand.fast5	20300e47-8b48-47bc-badc-6db4a4b72f63	c658a0f770028f020749390debc1a174a1c83146	137	56.0996	1.53884	1268	True	0	1268	1.53884	1268	658	8.567	-0.7444	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_140_strand.fast5	5554a38b-0ceb-4063-92de-919446f953e4	c658a0f770028f020749390debc1a174a1c83146	140	73.44439	1.78685	1410	True	0.05412	1410	1.73274	1410	654	8.773	-0.5523	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_156_strand.fast5	60e40191-0e4a-4692-aca3-338a3db07be9	c658a0f770028f020749390debc1a174a1c83146	156	37.08134	1.87467	1415	True	0.14824	1415	1.72643	1415	672	8.569	-0.6269	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_148_strand.fast5	7379ca3a-0887-456f-8823-3132a552dade	c658a0f770028f020749390debc1a174a1c83146	148	39.5742	2.38396	2013	True	0	2013	2.38396	2013	1202	7.446	-0.8977	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_13_strand.fast5	8e8324c9-030a-41cd-913e-3acbcc39ea03	c658a0f770028f020749390debc1a174a1c83146	13	41.35641	1.2754	960	True	0.1084	960	1.167	960	525	7.231	-0.846	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_174_strand.fast5	1a01655e-8afa-487f-9f5d-4fc0ed013fd8	c658a0f770028f020749390debc1a174a1c83146	174	89.36537	1.15156	932	True	0.01262	932	1.13894	932	494	7.235	-0.8698	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_183_strand.fast5	6204dd0d-1e3a-4109-a7a0-c6da34800f64	c658a0f770028f020749390debc1a174a1c83146	183	83.06773	2.02009	1590	True	0.06341	1590	1.95667	1590	831	8.911	-0.603	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_173_strand.fast5	639695f0-03f2-4633-8937-d80b9edb11d8	c658a0f770028f020749390debc1a174a1c83146	173	67.61604	2.23274	1866	True	0	1866	2.23274	1866	954	7.885	-0.9225	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_187_strand.fast5	b132fe99-d19f-497d-a51f-f67d7368db97	c658a0f770028f020749390debc1a174a1c83146	187	89.84678	1.77839	1485	True	0	1485	1.77839	1485	715	7.738	-0.8805	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_180_strand.fast5	d0bcbc6f-3d6b-4c24-a471-3f2592e474cb	c658a0f770028f020749390debc1a174a1c83146	180	81.57736	1.27092	1036	True	0.04283	1036	1.22809	1036	635	7.124	-0.892	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_195_strand.fast5	e883a29b-89ea-499b-89ae-cf08798c8a39	c658a0f770028f020749390debc1a174a1c83146	195	54.3843	1.84877	1384	True	0.14592	1384	1.70286	1384	758	10.191	-0.4143	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_205_strand.fast5	20f43bab-dcc7-4ff9-966a-b1d54020023c	c658a0f770028f020749390debc1a174a1c83146	205	70.34993	3.35159	2750	True	0	2750	3.35159	2750	1407	7.742	-0.9151	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_219_strand.fast5	256777a1-db16-409b-8c56-1f4c22dada8a	c658a0f770028f020749390debc1a174a1c83146	219	53.93924	2.03254	1402	True	0.31624	1402	1.7163	1402	704	7.429	-0.7671	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_250_strand.fast5	8f618e75-1b9c-40be-a09e-a373c60e1235	c658a0f770028f020749390debc1a174a1c83146	250	83.09545	1.92845	1354	True	0.2842	1354	1.64426	1354	686	8.544	-0.6613	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_241_strand.fast5	f4e5a9de-8b02-4b09-8fbc-cb8347b9569a	c658a0f770028f020749390debc1a174a1c83146	241	88.16185	1.01909	746	True	0.14791	746	0.87118	746	425	7.029	-0.864	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_26_strand.fast5	2cb57208-5cc0-4362-a23d-5edaed491d85	c658a0f770028f020749390debc1a174a1c83146	26	54.76411	1.56175	1113	True	0.21248	1113	1.34927	1113	609	9.141	-0.5629	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_300_strand.fast5	4224ae4f-c806-40fc-829c-762db52b9559	c658a0f770028f020749390debc1a174a1c83146	300	84.66584	1.00116	784	True	0.02639	784	0.97477	784	429	8.184	-0.6379	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_296_strand.fast5	74645dd6-a7e8-4cc3-89f4-6a493e480681	c658a0f770028f020749390debc1a174a1c83146	296	72.03967	1.89791	1447	True	0.14608	1447	1.75183	1447	748	9.063	-0.6639	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_340_strand.fast5	379ae669-296d-4563-bb19-4a67e76a6ef9	c658a0f770028f020749390debc1a174a1c83146	340	76.87234	1.1992	730	True	0.31225	730	0.88695	730	352	8.345	-0.6038	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_343_strand.fast5	3aeb3118-23c0-42c6-8a9d-74818dad17e6	c658a0f770028f020749390debc1a174a1c83146	343	61.60375	2.37019	1710	True	0.24734	1710	2.12284	1710	999	9.722	-0.4846	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_386_strand.fast5	59545ead-7b1c-4b3b-b4f1-5ee63258cfd4	c658a0f770028f020749390debc1a174a1c83146	386	81.40554	3.25896	2663	True	0.04847	2663	3.21049	2663	1249	8.65	-0.6976	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_323_strand.fast5	69ca35a0-17d1-4d0f-8e87-8bd100c75b2a	c658a0f770028f020749390debc1a174a1c83146	323	41.81673	1.97892	1598	True	0.02955	1598	1.94937	1598	807	8.067	-0.6907	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_385_strand.fast5	dad9732b-5a5e-459a-b37e-ca9b8e871587	c658a0f770028f020749390debc1a174a1c83146	385	78.23423	1.76843	1302	True	0.17696	1302	1.59147	1302	716	9.022	-0.5536	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_324_strand.fast5	e3689242-8bec-4aa0-a329-157108f0cd5d	c658a0f770028f020749390debc1a174a1c83146	324	56.61189	1.41866	1097	True	0.12583	1097	1.29283	1097	558	8.175	-0.6804	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_319_strand.fast5	eda395ba-36f0-47f1-b56a-ec2f6c1144f3	c658a0f770028f020749390debc1a174a1c83146	319	80.54914	1.47045	1094	True	0.11222	1094	1.35823	1094	613	7.469	-0.7834	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_404_strand.fast5	0d64a054-aa10-4cce-91d0-0aafb7d22929	c658a0f770028f020749390debc1a174a1c83146	404	54.08001	1.38297	1034	True	0.16218	1034	1.22078	1034	637	7.449	-0.7582	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_427_strand.fast5	20cac9c4-ec79-4729-91f7-efddd11fc8a1	c658a0f770028f020749390debc1a174a1c83146	427	84.31989	2.29648	1657	True	0.25066	1657	2.04582	1657	849	7.373	-0.8246	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_407_strand.fast5	337ae834-22db-4a97-b2a0-37b965bbb63e	c658a0f770028f020749390debc1a174a1c83146	407	48.53967	1.50896	881	True	0.46132	881	1.04764	881	474	7.62	-0.7652	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_470_strand.fast5	4c724ff0-6c60-422f-94be-c1ef3d510759	c658a0f770028f020749390debc1a174a1c83146	470	79.47676	2.0171	1624	True	0.02191	1624	1.99519	1624	879	8.232	-0.7059	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_440_strand.fast5	93131e19-58b1-4b1e-abb4-618662f20d37	c658a0f770028f020749390debc1a174a1c83146	440	62.3828	2.04167	1511	True	0.21514	1511	1.82653	1511	858	7.001	-0.887	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_452_strand.fast5	b7fa4d97-8666-43e9-a522-46a1996bdc1e	c658a0f770028f020749390debc1a174a1c83146	452	36.04465	1.87068	1364	True	0.24436	1364	1.62633	1364	691	8.003	-0.7286	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_44_strand.fast5	d3f9b0d7-c176-4576-915c-2740b88d0bdb	c658a0f770028f020749390debc1a174a1c83146	44	69.1172	2.40106	1881	True	0.07238	1881	2.32869	1881	1022	8.102	-0.7309	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_454_strand.fast5	ec82013f-731d-46ba-85c7-b0cd94ac6d4a	c658a0f770028f020749390debc1a174a1c83146	454	36.9741	3.58665	2874	True	0.11836	2874	3.46829	2874	1497	7.618	-0.8928	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_446_strand.fast5	ee7155c8-3d21-419c-ac18-452510c3983a	c658a0f770028f020749390debc1a174a1c83146	446	80.98108	1.67032	1300	True	0.08333	1300	1.58699	1300	722	8.309	-0.6816	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_484_strand.fast5	69d77fbb-2a9e-4cd0-bded-dfb6a50f52ca	c658a0f770028f020749390debc1a174a1c83146	484	93.79366	2.0923	1582	True	0.12052	1582	1.97178	1582	803	8.256	-0.6516	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_502_strand.fast5	93d3121a-38d5-4252-b9f8-7e3e29822a9f	c658a0f770028f020749390debc1a174a1c83146	502	76.80146	1.47576	1023	True	0.23921	1023	1.23655	1023	608	9.039	-0.5495	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_492_strand.fast5	b49951d3-7e03-4db2-88ff-343d0d19fb73	c658a0f770028f020749390debc1a174a1c83146	492	73.57271	1.70053	1220	True	0.20418	1220	1.49635	1220	675	8.683	-0.605	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_54_strand.fast5	829177ae-2eaf-4c6c-94e9-e6166a31efb7	c658a0f770028f020749390debc1a174a1c83146	54	62.27789	1.083	894	True	0	894	1.083	894	486	7.479	-0.9214	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_78_strand.fast5	c4661b9a-fc6a-4d52-9038-a76f1cce9eaf	c658a0f770028f020749390debc1a174a1c83146	78	41.70833	1.47825	1048	True	0.23041	1048	1.24784	1048	566	7.216	-0.8213	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_79_strand.fast5	da850ff0-9f83-43bc-b9a0-e8abcbc985b9	c658a0f770028f020749390debc1a174a1c83146	79	67.76859	1.96365	1522	True	0.12832	1522	1.83533	1522	881	8.177	-0.7254	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_6_strand.fast5	dc788c5e-594c-490c-aeba-ac2b068f76d5	c658a0f770028f020749390debc1a174a1c83146	6	51.96248	1.52822	1124	True	0.167	1124	1.36122	1124	601	9.245	-0.5265	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_38_ch_510_strand.fast5	eaf7ab96-4b16-4e91-a14d-6389066d26fe	c658a0f770028f020749390debc1a174a1c83146	510	60.46298	2.28818	1782	True	0.12782	1782	2.16036	1782	871	8.602	-0.6178	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_39_ch_112_strand.fast5	3c058e9c-e5ad-49e6-8634-532ee6e09cff	c658a0f770028f020749390debc1a174a1c83146	112	55.06242	1.98506	1451	True	0.19489	1451	1.79017	1451	817	8.331	-0.6931	filtered_out	-1	-1	0
